Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,Yes,Travel_Frequently,450,Support,16,2,Medical,1,2009,4,Female,112.0,4,5,Manager,3,Married,49022.0,637286.0,4,Y,Yes,30.0,4.0,1,80,2,11,1.0,1.0,8,5,2,6
44,Yes,Travel_Rarely,642,Software,42,2,Human Resources,1,1246,2,Female,55.0,1,1,Manufacturing Director,3,Married,48434.0,629642.0,1,Y,Yes,9.0,2.0,1,80,1,25,1.0,4.0,14,12,14,11
35,No,Non-Travel,1132,Hardware,30,5,Life Sciences,1,3217,2,Male,179.0,2,5,Laboratory Technician,1,Single,48252.0,627276.0,0,Y,Yes,2.0,3.0,3,80,2,33,1.0,4.0,31,1,27,28
33,No,Non-Travel,1474,Sales,30,5,Life Sciences,1,6020,3,Male,120.0,1,2,Sales Representative,1,Married,27533.0,578193.0,3,Y,No,7.0,4.0,2,80,2,8,1.0,4.0,3,2,1,1
26,Yes,Travel_Frequently,241,Hardware,22,5,Medical,1,4611,3,Female,38.0,1,4,Healthcare Representative,2,Divorced,19390.0,407190.0,5,Y,Yes,6.0,1.0,3,80,2,13,4.0,4.0,5,5,3,3
20,Yes,Non-Travel,345,Human Resources,36,3,Marketing,1,4831,4,Female,175.0,2,5,Manager,3,Married,12668.0,329368.0,0,Y,Yes,48.0,4.0,2,80,4,11,6.0,2.0,10,1,5,6
24,Yes,Travel_Rarely,1099,Software,43,3,Other,1,4847,3,Female,76.0,4,4,Research Director,2,Single,21242.0,127452.0,4,Y,Yes,21.0,1.0,4,80,2,38,1.0,1.0,18,2,4,5
35,Yes,Non-Travel,725,Software,16,3,Marketing,1,7716,3,Male,142.0,2,1,Laboratory Technician,1,Single,49174.0,1229350.0,6,Y,Yes,1.0,4.0,2,80,3,12,1.0,3.0,3,3,2,3
23,Yes,Travel_Rarely,1477,Hardware,12,2,Medical,1,9979,2,Female,192.0,2,4,Sales Representative,1,Single,32327.0,743521.0,4,Y,Yes,40.0,1.0,2,80,2,26,1.0,4.0,22,7,4,8
59,No,Travel_Frequently,866,Sales,37,3,Life Sciences,1,3641,2,Male,35.0,3,1,Research Director,4,Divorced,18807.0,56421.0,0,Y,Yes,15.0,1.0,3,80,3,40,4.0,3.0,15,6,5,6
59,Yes,Travel_Frequently,1254,Sales,42,5,Marketing,1,7322,4,Male,187.0,2,4,Developer,4,Married,4559.0,54708.0,4,Y,Yes,22.0,2.0,3,80,4,36,1.0,4.0,13,4,1,12
26,Yes,Travel_Rarely,282,Software,24,3,Technical Degree,1,6623,3,Female,190.0,3,5,Healthcare Representative,4,Divorced,5103.0,96957.0,6,Y,Yes,13.0,3.0,3,80,1,32,2.0,1.0,5,3,5,3
46,No,Travel_Frequently,204,Support,50,1,Life Sciences,1,7754,1,Female,186.0,2,3,Research Scientist,4,Single,33806.0,912762.0,2,Y,Yes,7.0,1.0,4,80,2,38,2.0,2.0,16,14,1,14
53,Yes,Non-Travel,902,Software,46,3,Marketing,1,1298,2,Male,88.0,2,3,Research Director,1,Married,12732.0,190980.0,7,Y,No,12.0,1.0,4,80,1,20,6.0,4.0,19,9,2,11
31,No,Travel_Rarely,443,Software,17,5,Human Resources,1,6808,2,Male,164.0,4,5,Human Resources,1,Single,30868.0,401284.0,1,Y,No,42.0,1.0,4,80,2,8,4.0,1.0,1,1,1,1
38,No,Non-Travel,434,Hardware,29,4,Life Sciences,1,3073,3,Female,151.0,1,1,Sales Representative,4,Single,30589.0,489424.0,6,Y,No,18.0,4.0,4,80,3,24,4.0,1.0,1,1,1,1
53,No,Travel_Frequently,740,Sales,42,2,Human Resources,1,6340,3,Female,84.0,3,5,Human Resources,4,Divorced,24498.0,146988.0,0,Y,Yes,30.0,1.0,1,80,1,9,1.0,2.0,1,1,1,1
48,No,Travel_Rarely,1300,Hardware,39,1,Other,1,7251,1,Female,120.0,3,3,Sales Representative,4,Married,12950.0,51800.0,2,Y,No,21.0,3.0,2,80,2,24,3.0,3.0,24,21,24,16
44,No,Travel_Frequently,1046,Research & Development,19,4,Medical,1,6014,4,Male,80.0,1,3,Manager,4,Married,16154.0,355388.0,1,Y,Yes,37.0,2.0,2,80,3,15,3.0,3.0,9,9,4,2
60,No,Non-Travel,707,Human Resources,14,1,Life Sciences,1,262,1,Male,30.0,1,1,Manager,3,Married,1607.0,16070.0,5,Y,Yes,17.0,3.0,2,80,2,32,4.0,3.0,27,12,9,18
20,Yes,Travel_Frequently,1144,Sales,48,5,Human Resources,1,6033,4,Female,118.0,2,3,Manufacturing Director,2,Married,37223.0,558345.0,6,Y,No,49.0,2.0,2,80,1,13,3.0,1.0,3,1,3,1
55,No,Travel_Frequently,766,Support,6,2,Marketing,1,3208,3,Male,169.0,2,1,Human Resources,2,Single,6821.0,95494.0,2,Y,No,32.0,4.0,1,80,1,16,1.0,4.0,12,5,1,10
35,No,Travel_Frequently,1058,Software,7,2,Medical,1,2769,3,Female,134.0,3,2,Developer,2,Divorced,44340.0,665100.0,3,Y,No,34.0,2.0,1,80,3,40,2.0,1.0,21,4,16,4
27,No,Non-Travel,920,Hardware,7,1,Other,1,8286,4,Female,190.0,1,3,Sales Executive,2,Married,4489.0,94269.0,4,Y,Yes,32.0,1.0,4,80,3,20,2.0,2.0,18,12,2,18
26,Yes,Travel_Rarely,1206,Research & Development,32,3,Medical,1,8588,2,Male,110.0,2,3,Sales Representative,3,Married,42208.0,1055200.0,3,Y,No,14.0,3.0,4,80,2,3,5.0,3.0,2,1,1,2
43,Yes,Travel_Rarely,126,Hardware,36,3,Other,1,4212,3,Female,191.0,2,2,Manufacturing Director,2,Divorced,6271.0,18813.0,6,Y,Yes,5.0,1.0,4,80,2,3,6.0,3.0,2,1,1,1
43,Yes,Travel_Rarely,503,Support,43,4,Medical,1,6666,1,Male,120.0,3,3,Healthcare Representative,1,Divorced,31345.0,438830.0,3,Y,Yes,43.0,2.0,1,80,1,37,6.0,4.0,21,7,17,4
54,Yes,Travel_Frequently,160,Support,4,2,Life Sciences,1,7082,2,Male,158.0,2,3,Human Resources,4,Married,30986.0,309860.0,1,Y,Yes,42.0,2.0,2,80,1,27,4.0,3.0,27,21,11,11
56,No,Travel_Frequently,1214,Human Resources,31,4,Life Sciences,1,6942,2,Male,152.0,1,5,Laboratory Technician,2,Divorced,36199.0,289592.0,2,Y,Yes,14.0,4.0,1,80,1,22,4.0,1.0,15,14,11,2
45,Yes,Travel_Frequently,901,Software,20,2,Marketing,1,4576,4,Female,178.0,1,3,Healthcare Representative,2,Divorced,23512.0,540776.0,0,Y,Yes,2.0,3.0,2,80,2,7,6.0,3.0,7,2,2,4
38,Yes,Travel_Rarely,1099,Human Resources,34,2,Human Resources,1,6507,4,Male,186.0,1,5,Developer,4,Single,12049.0,24098.0,1,Y,No,15.0,3.0,4,80,3,4,2.0,1.0,2,2,2,1
21,No,Travel_Rarely,489,Hardware,29,4,Medical,1,9543,2,Female,166.0,1,3,Developer,4,Married,30246.0,181476.0,2,Y,No,2.0,1.0,2,80,1,2,2.0,2.0,1,1,1,1
48,Yes,Travel_Frequently,356,Human Resources,33,4,Human Resources,1,4176,4,Female,88.0,1,1,Laboratory Technician,1,Single,34781.0,869525.0,6,Y,Yes,2.0,4.0,1,80,4,20,6.0,1.0,10,10,1,5
34,No,Travel_Frequently,974,Software,10,2,Marketing,1,5071,3,Female,87.0,2,2,Manager,3,Married,6332.0,189960.0,3,Y,Yes,16.0,3.0,1,80,1,32,3.0,4.0,29,6,17,26
58,No,Travel_Frequently,815,Human Resources,46,1,Human Resources,1,7652,4,Male,197.0,3,5,Sales Executive,3,Divorced,49473.0,395784.0,0,Y,Yes,41.0,1.0,1,80,1,29,6.0,1.0,27,15,4,13
23,No,Travel_Rarely,122,Support,42,2,Life Sciences,1,6834,3,Male,44.0,3,3,Human Resources,3,Married,11995.0,239900.0,0,Y,Yes,30.0,2.0,1,80,2,24,4.0,2.0,21,2,2,11
59,Yes,Travel_Rarely,211,Human Resources,11,5,Other,1,79,3,Male,82.0,2,5,Sales Executive,4,Single,35151.0,386661.0,0,Y,No,37.0,2.0,4,80,1,34,1.0,2.0,26,6,22,7
30,No,Travel_Frequently,181,Software,20,4,Medical,1,5009,4,Male,106.0,2,1,Sales Executive,2,Married,14387.0,86322.0,6,Y,No,12.0,4.0,4,80,4,10,1.0,2.0,7,4,7,7
44,No,Non-Travel,995,Research & Development,44,1,Technical Degree,1,4691,1,Male,156.0,2,4,Healthcare Representative,3,Divorced,11902.0,71412.0,7,Y,Yes,17.0,2.0,3,80,3,12,3.0,3.0,11,11,3,8
57,No,Travel_Frequently,546,Human Resources,33,3,Marketing,1,2650,2,Female,151.0,4,3,Manager,1,Divorced,46518.0,697770.0,2,Y,No,25.0,1.0,3,80,4,15,5.0,4.0,12,11,8,1
43,No,Non-Travel,555,Research & Development,19,3,Medical,1,3529,3,Male,30.0,3,1,Research Scientist,4,Married,23850.0,47700.0,2,Y,No,24.0,2.0,3,80,2,5,2.0,4.0,2,1,2,1
47,Yes,Non-Travel,1201,Human Resources,27,2,Marketing,1,8522,4,Male,93.0,1,5,Sales Representative,4,Married,28024.0,56048.0,2,Y,No,17.0,3.0,1,80,1,13,1.0,3.0,7,3,7,1
35,Yes,Non-Travel,453,Research & Development,9,2,Medical,1,7291,4,Female,194.0,4,2,Manufacturing Director,1,Divorced,46585.0,745360.0,1,Y,No,27.0,1.0,3,80,4,36,3.0,4.0,14,8,13,10
39,Yes,Travel_Rarely,550,Research & Development,25,3,Marketing,1,1379,2,Male,156.0,2,4,Healthcare Representative,4,Married,7005.0,196140.0,3,Y,No,42.0,3.0,1,80,2,38,1.0,2.0,11,7,9,11
43,Yes,Non-Travel,1230,Hardware,21,2,Marketing,1,7022,3,Female,158.0,4,5,Developer,3,Married,4232.0,126960.0,6,Y,Yes,6.0,1.0,1,80,4,18,3.0,1.0,2,2,2,2
25,Yes,Non-Travel,273,Support,4,2,Marketing,1,6365,2,Male,41.0,4,3,Developer,3,Divorced,3481.0,100949.0,1,Y,Yes,3.0,3.0,1,80,4,29,1.0,2.0,4,3,3,3
51,No,Travel_Frequently,223,Software,49,4,Technical Degree,1,5577,4,Male,94.0,4,2,Research Scientist,1,Married,39640.0,554960.0,8,Y,No,28.0,3.0,1,80,2,2,5.0,4.0,1,1,1,1
56,Yes,Travel_Rarely,703,Research & Development,16,1,Marketing,1,1931,1,Female,117.0,4,3,Healthcare Representative,4,Married,45742.0,777614.0,2,Y,Yes,12.0,3.0,3,80,2,32,1.0,4.0,6,2,1,2
34,Yes,Non-Travel,1107,Research & Development,10,5,Medical,1,7766,1,Male,45.0,2,2,Human Resources,4,Single,28934.0,57868.0,2,Y,No,40.0,4.0,3,80,4,12,4.0,3.0,5,5,3,2
23,Yes,Travel_Rarely,771,Hardware,49,2,Medical,1,7564,2,Male,142.0,2,5,Human Resources,4,Single,19165.0,172485.0,7,Y,No,10.0,4.0,4,80,1,31,5.0,2.0,10,3,7,5
53,No,Travel_Frequently,528,Hardware,50,3,Other,1,6644,2,Male,111.0,1,2,Research Director,2,Single,24708.0,543576.0,6,Y,Yes,25.0,4.0,2,80,3,20,4.0,3.0,3,3,3,2
27,Yes,Travel_Rarely,1497,Human Resources,1,4,Technical Degree,1,3673,4,Female,117.0,3,2,Healthcare Representative,1,Single,20470.0,470810.0,6,Y,Yes,34.0,3.0,1,80,4,11,3.0,4.0,2,1,1,2
30,No,Travel_Rarely,607,Human Resources,13,5,Medical,1,1729,2,Female,61.0,3,1,Sales Representative,1,Divorced,50018.0,150054.0,7,Y,No,40.0,1.0,3,80,2,21,1.0,1.0,3,3,3,1
37,No,Non-Travel,1060,Support,28,4,Technical Degree,1,7302,2,Female,48.0,4,5,Developer,1,Divorced,27963.0,111852.0,0,Y,Yes,35.0,3.0,2,80,1,19,2.0,4.0,13,2,3,12
57,Yes,Travel_Frequently,423,Hardware,11,5,Marketing,1,6418,1,Male,38.0,4,4,Laboratory Technician,1,Single,18552.0,204072.0,6,Y,No,21.0,3.0,2,80,2,27,4.0,1.0,7,5,3,3
39,Yes,Travel_Frequently,947,Software,30,4,Technical Degree,1,2688,2,Female,63.0,2,5,Manufacturing Director,4,Married,48824.0,1220600.0,8,Y,No,30.0,4.0,2,80,3,21,4.0,2.0,7,1,5,3
24,No,Travel_Frequently,338,Research & Development,5,3,Other,1,250,2,Female,178.0,3,1,Research Scientist,2,Single,20728.0,518200.0,8,Y,No,36.0,1.0,4,80,3,38,3.0,2.0,26,6,13,26
54,No,Travel_Frequently,1366,Software,8,1,Life Sciences,1,4714,1,Female,95.0,1,2,Research Scientist,2,Divorced,27998.0,307978.0,3,Y,No,38.0,3.0,1,80,1,23,5.0,4.0,23,11,6,23
35,Yes,Travel_Rarely,885,Software,35,2,Marketing,1,7990,3,Male,126.0,2,4,Healthcare Representative,4,Divorced,36125.0,108375.0,8,Y,No,49.0,1.0,4,80,3,13,6.0,1.0,10,8,7,1
35,No,Travel_Frequently,1228,Human Resources,36,1,Medical,1,4007,4,Female,93.0,2,4,Healthcare Representative,1,Divorced,12644.0,265524.0,5,Y,No,37.0,2.0,3,80,4,2,6.0,1.0,2,1,1,1
38,Yes,Travel_Rarely,233,Hardware,22,4,Marketing,1,886,1,Female,96.0,4,5,Research Director,2,Married,47104.0,659456.0,6,Y,Yes,41.0,3.0,1,80,1,20,5.0,3.0,2,2,2,2
28,No,Travel_Frequently,1112,Hardware,35,4,Human Resources,1,7800,3,Female,162.0,1,4,Sales Representative,1,Single,46363.0,1390890.0,8,Y,Yes,36.0,1.0,4,80,1,13,4.0,2.0,3,2,1,1
39,Yes,Non-Travel,614,Sales,4,1,Technical Degree,1,7661,1,Female,97.0,3,5,Laboratory Technician,3,Single,7393.0,162646.0,8,Y,Yes,31.0,2.0,4,80,1,35,1.0,1.0,6,5,2,1
40,Yes,Non-Travel,498,Human Resources,29,5,Medical,1,7633,4,Male,119.0,2,1,Developer,3,Single,12383.0,74298.0,0,Y,No,11.0,3.0,4,80,2,8,6.0,2.0,5,1,4,1
45,No,Travel_Rarely,1164,Human Resources,39,3,Life Sciences,1,8943,4,Male,122.0,3,4,Research Director,1,Married,26162.0,523240.0,8,Y,No,19.0,4.0,1,80,3,20,2.0,2.0,10,3,8,8
37,No,Non-Travel,912,Sales,16,5,Marketing,1,4472,3,Female,171.0,4,1,Sales Representative,4,Divorced,18797.0,206767.0,7,Y,No,7.0,4.0,4,80,4,11,6.0,3.0,3,3,3,1
34,Yes,Travel_Rarely,614,Software,11,5,Marketing,1,1270,4,Female,183.0,4,5,Laboratory Technician,3,Single,5522.0,82830.0,0,Y,Yes,12.0,1.0,4,80,3,31,5.0,1.0,23,20,22,13
37,No,Non-Travel,128,Software,13,1,Technical Degree,1,1508,2,Female,117.0,2,2,Research Director,2,Divorced,46171.0,1154275.0,2,Y,Yes,49.0,1.0,2,80,1,17,1.0,1.0,17,7,2,12
57,Yes,Travel_Rarely,849,Hardware,38,5,Human Resources,1,1191,3,Male,115.0,2,4,Sales Representative,4,Divorced,34531.0,379841.0,5,Y,No,45.0,3.0,3,80,4,15,4.0,4.0,4,4,2,2
35,Yes,Travel_Frequently,462,Research & Development,44,5,Technical Degree,1,5152,4,Male,152.0,1,5,Research Director,2,Single,2127.0,17016.0,8,Y,Yes,10.0,3.0,2,80,1,3,6.0,1.0,2,2,2,2
31,Yes,Non-Travel,755,Human Resources,4,2,Technical Degree,1,4802,2,Female,77.0,4,4,Developer,1,Married,5704.0,131192.0,4,Y,Yes,3.0,3.0,2,80,1,14,6.0,3.0,1,1,1,1
18,No,Non-Travel,1121,Support,50,4,Other,1,1314,3,Female,83.0,1,1,Sales Executive,3,Single,42318.0,296226.0,2,Y,No,40.0,4.0,4,80,4,39,5.0,1.0,1,1,1,1
51,No,Non-Travel,1486,Support,5,4,Marketing,1,6885,2,Male,197.0,2,1,Laboratory Technician,3,Married,16773.0,167730.0,1,Y,Yes,42.0,1.0,2,80,1,21,3.0,4.0,12,8,6,8
44,Yes,Travel_Rarely,915,Software,35,1,Life Sciences,1,916,4,Female,104.0,4,1,Manager,1,Married,15237.0,365688.0,8,Y,No,26.0,3.0,3,80,1,9,3.0,3.0,1,1,1,1
31,No,Non-Travel,519,Hardware,40,5,Technical Degree,1,6003,3,Female,200.0,4,4,Human Resources,1,Single,34604.0,519060.0,0,Y,Yes,15.0,4.0,1,80,4,12,6.0,1.0,4,2,2,1
50,Yes,Travel_Rarely,224,Software,46,2,Medical,1,3585,2,Male,189.0,2,3,Manufacturing Director,2,Single,5190.0,62280.0,0,Y,No,5.0,3.0,2,80,3,24,6.0,4.0,12,7,11,12
33,Yes,Travel_Rarely,1281,Research & Development,10,4,Technical Degree,1,7819,4,Female,42.0,4,5,Manager,2,Single,16498.0,313462.0,0,Y,No,21.0,3.0,4,80,4,20,5.0,1.0,13,5,1,10
21,No,Non-Travel,1263,Software,31,5,Technical Degree,1,868,1,Female,39.0,2,2,Sales Executive,3,Divorced,16107.0,32214.0,3,Y,No,28.0,4.0,1,80,1,40,1.0,2.0,11,6,11,5
56,Yes,Non-Travel,1250,Sales,29,4,Technical Degree,1,1472,1,Male,133.0,3,2,Sales Executive,1,Single,49161.0,983220.0,0,Y,Yes,7.0,4.0,3,80,4,5,3.0,3.0,3,2,3,1
52,No,Travel_Frequently,217,Research & Development,9,4,Medical,1,4453,1,Male,177.0,3,2,Manager,3,Divorced,19623.0,529821.0,2,Y,No,15.0,4.0,4,80,4,8,6.0,4.0,1,1,1,1
26,Yes,Travel_Rarely,107,Research & Development,43,4,Marketing,1,567,2,Female,77.0,4,2,Healthcare Representative,4,Divorced,37150.0,222900.0,0,Y,No,49.0,2.0,1,80,1,7,4.0,2.0,2,1,1,1
33,Yes,Travel_Frequently,263,Research & Development,43,5,Other,1,2222,3,Female,115.0,4,3,Manufacturing Director,4,Married,39545.0,1186350.0,2,Y,No,28.0,4.0,3,80,4,5,3.0,1.0,5,3,3,2
29,No,Non-Travel,777,Hardware,39,3,Marketing,1,647,3,Female,139.0,2,1,Human Resources,2,Divorced,12353.0,197648.0,5,Y,Yes,24.0,4.0,3,80,3,21,3.0,4.0,7,3,5,6
56,No,Travel_Rarely,296,Research & Development,26,5,Medical,1,3522,1,Female,161.0,1,4,Laboratory Technician,3,Single,12306.0,307650.0,8,Y,No,40.0,1.0,1,80,3,30,3.0,3.0,6,2,1,2
40,No,Travel_Rarely,547,Research & Development,35,4,Human Resources,1,5478,3,Male,151.0,1,1,Human Resources,2,Single,17686.0,247604.0,0,Y,No,29.0,4.0,2,80,4,12,2.0,1.0,3,3,1,1
53,Yes,Travel_Frequently,407,Software,28,4,Human Resources,1,7279,3,Male,48.0,1,4,Research Director,1,Married,44573.0,312011.0,0,Y,No,6.0,1.0,4,80,2,11,5.0,4.0,3,2,1,3
55,No,Non-Travel,1267,Sales,1,3,Technical Degree,1,5988,4,Male,100.0,2,3,Healthcare Representative,2,Single,46463.0,1300964.0,6,Y,No,24.0,4.0,2,80,3,31,3.0,2.0,3,2,1,3
27,No,Non-Travel,822,Hardware,46,3,Technical Degree,1,5280,4,Male,151.0,4,4,Research Scientist,3,Single,21371.0,384678.0,4,Y,Yes,11.0,2.0,2,80,4,39,3.0,3.0,32,5,1,7
33,No,Travel_Frequently,362,Software,18,4,Marketing,1,5938,1,Male,138.0,2,4,Laboratory Technician,1,Single,38154.0,267078.0,0,Y,Yes,16.0,3.0,3,80,1,36,4.0,4.0,30,21,29,16
55,No,Travel_Frequently,130,Support,48,2,Life Sciences,1,4287,1,Female,75.0,1,2,Manager,3,Single,35464.0,425568.0,6,Y,Yes,32.0,4.0,1,80,3,15,1.0,3.0,2,2,2,1
41,No,Travel_Frequently,356,Software,33,5,Marketing,1,1922,1,Female,133.0,2,5,Laboratory Technician,1,Divorced,11794.0,235880.0,0,Y,Yes,40.0,2.0,2,80,1,26,3.0,1.0,19,12,8,14
27,No,Non-Travel,1179,Sales,3,4,Marketing,1,4700,1,Male,119.0,2,4,Developer,1,Single,34262.0,342620.0,8,Y,No,5.0,2.0,3,80,4,7,5.0,4.0,5,2,2,2
32,No,Travel_Frequently,283,Human Resources,10,2,Human Resources,1,1892,3,Male,68.0,1,2,Laboratory Technician,2,Married,17178.0,480984.0,8,Y,Yes,2.0,2.0,4,80,2,2,6.0,1.0,2,1,2,2
48,Yes,Travel_Frequently,554,Sales,38,2,Marketing,1,313,2,Female,70.0,2,4,Research Director,1,Married,36752.0,845296.0,5,Y,Yes,35.0,1.0,4,80,3,15,5.0,2.0,8,2,3,1
20,No,Travel_Rarely,403,Software,24,4,Other,1,7853,3,Male,121.0,2,5,Manufacturing Director,2,Single,22921.0,68763.0,8,Y,No,30.0,1.0,1,80,3,22,6.0,3.0,2,1,2,1
32,Yes,Travel_Rarely,1258,Sales,13,3,Medical,1,5127,4,Female,158.0,2,4,Laboratory Technician,4,Single,19016.0,114096.0,3,Y,No,34.0,4.0,1,80,1,22,4.0,2.0,22,2,16,11
33,Yes,Non-Travel,738,Research & Development,31,1,Medical,1,8462,1,Female,75.0,4,1,Healthcare Representative,3,Single,26528.0,795840.0,6,Y,Yes,8.0,4.0,1,80,4,28,4.0,4.0,13,13,7,8
43,Yes,Non-Travel,775,Human Resources,22,4,Medical,1,9515,3,Male,45.0,1,1,Human Resources,2,Single,1969.0,17721.0,6,Y,No,36.0,4.0,4,80,1,14,1.0,1.0,10,2,3,1
47,Yes,Travel_Rarely,960,Software,41,2,Human Resources,1,9941,4,Female,163.0,4,5,Manufacturing Director,3,Single,8366.0,16732.0,2,Y,No,3.0,3.0,4,80,4,29,1.0,1.0,9,4,6,1
51,Yes,Travel_Frequently,1412,Human Resources,29,2,Marketing,1,5925,4,Female,65.0,3,3,Research Director,4,Divorced,25018.0,100072.0,8,Y,No,27.0,4.0,3,80,2,26,2.0,4.0,3,2,1,2
29,Yes,Non-Travel,1250,Software,41,1,Marketing,1,1738,4,Male,47.0,2,5,Sales Executive,2,Divorced,28743.0,747318.0,2,Y,Yes,27.0,1.0,1,80,2,30,6.0,4.0,3,2,2,3
21,No,Travel_Frequently,1337,Software,1,1,Marketing,1,9487,2,Male,154.0,2,2,Research Director,2,Single,34976.0,629568.0,5,Y,Yes,20.0,2.0,3,80,4,11,5.0,4.0,9,9,1,7
56,No,Travel_Rarely,184,Research & Development,1,1,Medical,1,2665,4,Male,159.0,4,1,Healthcare Representative,3,Married,43025.0,258150.0,8,Y,No,34.0,3.0,1,80,3,12,5.0,2.0,5,3,3,2
33,No,Non-Travel,592,Software,1,1,Technical Degree,1,1652,4,Male,88.0,1,2,Sales Executive,3,Single,42557.0,766026.0,3,Y,No,0.0,3.0,1,80,4,35,1.0,1.0,1,1,1,1
58,No,Travel_Frequently,1094,Human Resources,41,2,Life Sciences,1,9268,4,Female,144.0,3,5,Manager,1,Divorced,40429.0,1132012.0,5,Y,No,26.0,1.0,2,80,2,40,4.0,4.0,11,8,7,2
35,Yes,Travel_Rarely,399,Research & Development,4,2,Life Sciences,1,6304,3,Female,138.0,3,3,Sales Executive,2,Divorced,16729.0,401496.0,0,Y,Yes,22.0,3.0,4,80,1,15,1.0,4.0,10,10,8,10
20,Yes,Travel_Frequently,363,Hardware,40,3,Marketing,1,8263,3,Female,48.0,1,5,Manager,4,Married,45920.0,734720.0,5,Y,No,37.0,3.0,3,80,1,19,5.0,4.0,14,2,12,6
41,Yes,Travel_Frequently,1280,Software,11,2,Other,1,4102,2,Male,51.0,3,1,Sales Representative,4,Divorced,39261.0,549654.0,0,Y,Yes,8.0,4.0,4,80,4,12,6.0,4.0,3,1,2,2
49,Yes,Travel_Frequently,926,Support,30,2,Technical Degree,1,5223,1,Female,50.0,1,2,Manufacturing Director,2,Married,18798.0,93990.0,5,Y,Yes,9.0,4.0,3,80,2,40,4.0,3.0,19,17,13,12
39,No,Travel_Rarely,1088,Support,19,4,Marketing,1,1769,3,Female,137.0,1,5,Healthcare Representative,4,Divorced,24349.0,511329.0,2,Y,Yes,20.0,4.0,4,80,4,25,6.0,2.0,4,2,1,4
46,No,Travel_Frequently,626,Research & Development,3,3,Life Sciences,1,5886,4,Female,80.0,1,1,Healthcare Representative,1,Single,25917.0,570174.0,4,Y,Yes,49.0,4.0,1,80,4,11,4.0,4.0,10,1,7,8
25,No,Travel_Frequently,858,Sales,7,1,Human Resources,1,5414,1,Female,181.0,2,4,Laboratory Technician,1,Divorced,34451.0,620118.0,1,Y,No,23.0,1.0,2,80,4,4,4.0,4.0,4,4,2,3
36,Yes,Travel_Frequently,1064,Software,4,4,Technical Degree,1,8149,3,Male,106.0,1,2,Human Resources,4,Married,32673.0,130692.0,3,Y,No,19.0,4.0,4,80,3,4,1.0,1.0,1,1,1,1
39,No,Travel_Frequently,743,Human Resources,40,2,Life Sciences,1,2332,3,Male,128.0,1,1,Laboratory Technician,4,Divorced,8085.0,88935.0,4,Y,Yes,17.0,3.0,3,80,1,40,5.0,4.0,19,16,15,6
18,Yes,Non-Travel,886,Hardware,37,2,Other,1,1386,4,Female,119.0,4,2,Developer,2,Divorced,1915.0,1915.0,2,Y,Yes,3.0,1.0,4,80,3,6,5.0,3.0,4,1,2,1
23,No,Travel_Frequently,809,Research & Development,43,5,Marketing,1,1209,1,Male,170.0,2,5,Developer,4,Single,17610.0,17610.0,5,Y,Yes,36.0,2.0,4,80,1,26,2.0,4.0,14,8,12,12
22,No,Travel_Rarely,1284,Sales,27,1,Life Sciences,1,1240,1,Female,91.0,2,2,Sales Representative,1,Single,15574.0,140166.0,5,Y,Yes,43.0,1.0,1,80,1,16,3.0,4.0,7,4,3,2
46,Yes,Non-Travel,1407,Software,3,3,Life Sciences,1,1499,2,Male,132.0,4,1,Research Director,2,Divorced,30994.0,743856.0,3,Y,Yes,48.0,4.0,1,80,1,24,4.0,1.0,14,5,12,6
53,Yes,Travel_Rarely,886,Human Resources,38,4,Human Resources,1,6596,2,Male,122.0,3,1,Manufacturing Director,1,Single,40684.0,569576.0,5,Y,No,25.0,2.0,2,80,2,20,1.0,2.0,11,5,5,11
44,Yes,Travel_Rarely,786,Research & Development,27,5,Marketing,1,3342,1,Female,84.0,4,4,Manager,2,Divorced,28569.0,599949.0,2,Y,Yes,36.0,1.0,2,80,4,4,4.0,3.0,2,1,1,1
56,Yes,Non-Travel,268,Human Resources,18,5,Medical,1,7903,1,Male,37.0,4,2,Research Scientist,2,Divorced,14209.0,142090.0,8,Y,Yes,35.0,1.0,4,80,4,40,3.0,3.0,14,12,8,13
20,No,Travel_Frequently,1093,Software,45,4,Technical Degree,1,8257,3,Male,87.0,2,4,Manager,3,Married,40057.0,400570.0,2,Y,Yes,16.0,4.0,3,80,2,32,2.0,2.0,2,2,1,1
49,No,Travel_Rarely,857,Human Resources,41,4,Medical,1,3418,4,Male,59.0,3,5,Research Director,3,Married,39906.0,877932.0,1,Y,Yes,17.0,3.0,3,80,1,33,5.0,4.0,31,7,6,2
19,No,Travel_Frequently,1366,Support,3,5,Marketing,1,6867,3,Female,154.0,2,5,Research Director,4,Divorced,35469.0,354690.0,8,Y,Yes,49.0,4.0,1,80,1,27,4.0,2.0,18,2,12,12
